latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState
37.61332188,-119.0210378,8983.88188,0,0,0,119200,2017/07/27 18:36:54,10,0,8983.88188,0,0,0,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332187,-119.0210378,8983.88188,0,0,0.002890929,119300,2017/07/27 18:36:54,10,0,8983.88188,0,0,0.002890929,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332187,-119.0210378,8983.88188,0,0,0.005467585,119400,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.005467585,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332187,-119.0210378,8983.88188,0,0,0.005467585,119400,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.005467585,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332185,-119.0210378,8983.88188,0,0,0.014791077,119600,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.014791077,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332185,-119.0210378,8983.88188,0,0,0.023113124,119700,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.023113124,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332184,-119.0210377,8983.88188,0,0,0.03316962,119800,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.03316962,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332184,-119.0210377,8983.88188,0,0,0.045608597,119900,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.045608597,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332183,-119.0210376,8983.88188,0,0,0.060183729,120000,2017/07/27 18:36:55,10,0,8983.88188,0,0,0.060183729,172.9,0,0,364,1684,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332183,-119.0210376,8983.88188,0,0,0.074758204,120100,2017/07/27 18:36:55,10,24.3,8983.88188,0,0,0.074758204,172.9,0,0,364,1649,364,364,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332182,-119.0210375,8983.88188,0,0,0.088273953,120200,2017/07/27 18:36:55,10,24.3,8983.88188,0,0,0.088273953,172.9,0,0,672,1232,661,726,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332181,-119.0210375,8983.88188,0,0,0.103169623,120300,2017/07/27 18:36:55,10,24.3,8983.88188,0,0,0.103169623,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332181,-119.0210374,8983.88188,0,0,0.119087274,120400,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.119087274,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332181,-119.0210374,8983.88188,0,0,0.136342524,120500,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.136342524,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.6133218,-119.0210373,8983.88188,0,0,0.154660766,120600,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.154660766,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.6133218,-119.0210372,8983.88188,0,0,0.171163063,120700,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.171163063,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.6133218,-119.0210372,8983.88188,0,0,0.186807421,120800,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.186807421,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.6133218,-119.0210371,8983.88188,0,0,0.202666673,120900,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.202666673,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332179,-119.0210371,8983.88188,0,0,0.220085309,121000,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.220085309,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.059,4.046,6,GPS_Atti
37.61332178,-119.021037,8983.88188,0,0,0.237500008,121100,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.237500008,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,6,GPS_Atti
37.61332175,-119.0210369,8983.88188,0,0,0.268610573,121300,2017/07/27 18:36:56,10,24.3,8983.88188,0,0,0.268610573,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332172,-119.0210368,8983.88188,0,0,0.293386492,121500,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.293386492,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332171,-119.0210368,8983.88188,0,0,0.302225731,121600,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.302225731,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.6133217,-119.0210368,8983.88188,0,0,0.309215889,121700,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.309215889,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.6133217,-119.0210368,8983.88188,0,0,0.313134853,121800,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.313134853,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.6133217,-119.0210367,8983.88188,0,0,0.319308081,121900,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332169,-119.021037,8983.88188,0,0,0.24797737,122000,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332169,-119.0210371,8983.88188,0,0,0.216941936,122100,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332168,-119.0210372,8983.88188,0,0,0.206939639,122200,2017/07/27 18:36:57,10,24.3,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1024,1024,0,0,72,4.047,4.046,4.05,4.053,4.06,4.046,10,Assisted_Takeoff
37.61332168,-119.0210372,8983.88188,0,0,0.202490164,122300,2017/07/27 18:36:57,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1024,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332167,-119.0210372,8983.88188,0,0,0.201755912,122400,2017/07/27 18:36:57,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1044,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332166,-119.0210372,8983.88188,0,0,0.202581043,122500,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1091,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332166,-119.0210372,8983.88188,0,0,0.205194888,122600,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1095,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332165,-119.0210372,8983.88188,0,0,0.208091214,122700,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1093,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332164,-119.0210372,8983.88188,0,0,0.210933406,122800,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1031,1024,1113,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332163,-119.0210372,8983.88188,0,0,0.213982946,122900,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1030,1024,1113,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332162,-119.0210371,8983.88188,0,0,0.2172838,123000,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1027,1024,1116,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332162,-119.0210371,8983.88188,0,0,0.220656503,123100,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.9,0,0,1024,1024,1118,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.61332161,-119.0210371,8983.88188,0,0,0.226473432,123200,2017/07/27 18:36:58,10,24.19,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1119,1024,0,0,72,4.043,4.043,4.035,4.033,4.053,3.938,10,Assisted_Takeoff
37.6133216,-119.0210371,8983.88188,0,0,0.235022973,123300,2017/07/27 18:36:58,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1122,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.6133216,-119.0210371,8983.88188,0,0,0.245013131,123400,2017/07/27 18:36:58,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1142,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332159,-119.021037,8983.88188,0,0,0.257903552,123500,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1151,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332158,-119.0210369,8983.88188,0,0,0.275800206,123600,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1148,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332156,-119.0210369,8983.88188,0,0,0.295998697,123700,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1155,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332154,-119.0210368,8983.88188,0,0,0.315627963,123800,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.319308081,172.8,0,0,1024,1024,1164,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332152,-119.0210368,8983.88188,0,0,0.33413715,123900,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.33413715,172.8,0,0,1024,1024,1170,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.6133215,-119.0210367,8983.88188,0,0,0.349596468,124000,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.349596468,172.8,0,0,1024,1024,1182,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332149,-119.0210366,8983.88188,0,0,0.368566285,124100,2017/07/27 18:36:59,10,24.198,8983.88188,0,0,0.368566285,172.7,0,0,1024,1024,1198,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332147,-119.0210365,8983.88188,0,0.223694,0.399242139,124200,2017/07/27 18:36:59,10,24.198,8983.88188,0,0.223694,0.399242139,172.6,0,0,1024,1024,1204,1024,0,0,72,4.019,4.037,4.043,4.044,4.041,4.028,10,Assisted_Takeoff
37.61332144,-119.0210364,8983.88188,0,0.223694,0.44502298,124300,2017/07/27 18:36:59,10,24.142,8983.88188,0,0.223694,0.44502298,172.6,0,0,1024,1024,1203,1024,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,10,Assisted_Takeoff
37.6133214,-119.0210362,8983.88188,0,0.447388,0.509632562,124400,2017/07/27 18:36:59,10,24.142,8983.88188,0,0.447388,0.509632562,172.6,0,0,1024,1024,1203,1028,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,10,Assisted_Takeoff
37.61332138,-119.0210358,8983.88188,0,0.671082,0.598136502,124500,2017/07/27 18:37:00,10,24.142,8983.88188,0,0.671082,0.598136502,172.8,0,0,1024,1024,1204,1030,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332138,-119.0210354,8983.88188,0,0.894776,0.719340574,124600,2017/07/27 18:37:00,10,24.142,8983.88188,0,0.894776,0.719340574,172.9,0,0,1024,1071,1200,1030,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332138,-119.0210349,8983.88188,0,0.894776,0.85946197,124700,2017/07/27 18:37:00,10,24.142,8983.88188,0,0.894776,0.85946197,173,0,0,1024,1093,1198,1029,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332136,-119.0210344,8984.209964,0.328084,0.894776,1.004553838,124800,2017/07/27 18:37:00,10,24.142,8984.209964,0.328084,0.894776,1.004553838,172.9,0,0,1024,1086,1194,1028,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332133,-119.0210339,8984.209964,0.328084,0.894776,1.152496756,124900,2017/07/27 18:37:00,10,24.142,8984.209964,0.328084,0.894776,1.152496756,172.7,0,0,1024,1055,1195,1026,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332126,-119.0210334,8984.538048,0.656168,0.894776,1.296131931,125000,2017/07/27 18:37:00,10,24.142,8984.538048,0.656168,0.894776,1.296131931,172.5,0,0,1024,1065,1195,1028,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332115,-119.021033,8984.538048,0.656168,0.671082,1.412687053,125100,2017/07/27 18:37:00,9,24.142,8984.538048,0.656168,0.894776,1.412687053,172.4,0,0,1024,1024,1201,1029,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.613321,-119.0210328,8984.866132,0.984252,0.7158208,1.489783512,125200,2017/07/27 18:37:00,9,24.142,8984.866132,0.984252,0.894776,1.489783512,172.4,0,0,1024,1024,1204,1024,0,0,72,4.018,4.017,4.024,4.028,4.016,4.009,6,GPS_Atti
37.61332083,-119.0210325,8984.866132,0.984252,0.4921268,1.571860287,125300,2017/07/27 18:37:00,9,23.773,8984.866132,0.984252,0.894776,1.571860287,172.5,0,0,1024,1045,1204,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61332066,-119.0210322,8985.194216,1.312336,0.4921268,1.681164752,125400,2017/07/27 18:37:01,9,23.773,8985.194216,1.312336,0.894776,1.681164752,172.6,0,0,1024,1059,1205,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61332047,-119.0210319,8985.194216,1.312336,0.4921268,1.785488902,125500,2017/07/27 18:37:01,9,23.773,8985.194216,1.312336,0.894776,1.785488902,172.8,0,0,1024,1073,1210,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61332028,-119.0210317,8985.194216,1.312336,0.4921268,1.875026307,125600,2017/07/27 18:37:01,9,23.773,8985.194216,1.312336,0.894776,1.875026307,172.9,0,0,1024,1090,1209,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61332009,-119.0210314,8985.5223,1.64042,0.4921268,1.960449538,125700,2017/07/27 18:37:01,9,23.773,8985.5223,1.64042,0.894776,1.960449538,173,0,0,1024,1087,1207,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.6133199,-119.0210312,8985.5223,1.64042,0.4921268,2.037726443,125800,2017/07/27 18:37:01,9,23.773,8985.5223,1.64042,0.894776,2.037726443,173,0,0,1024,1072,1205,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61331969,-119.0210311,8985.850384,1.968504,0.4921268,2.099714634,125900,2017/07/27 18:37:01,9,23.773,8985.850384,1.968504,0.894776,2.099714634,173,0,0,1024,1070,1205,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61331944,-119.0210311,8986.178468,2.296588,0.447388,2.147864242,126000,2017/07/27 18:37:01,9,23.773,8986.178468,2.296588,0.894776,2.147864242,173,0,0,1024,1070,1205,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61331899,-119.0210312,8986.506552,2.624672,0.447388,2.196450202,126200,2017/07/27 18:37:01,9,23.773,8986.506552,2.624672,0.894776,2.196450202,173.1,0,0,1024,1076,1206,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61331878,-119.0210312,8986.506552,2.624672,0.447388,2.219114244,126300,2017/07/27 18:37:01,9,23.773,8986.506552,2.624672,0.894776,2.219114244,173.2,0,0,1024,1089,1205,1024,0,0,72,3.951,3.951,3.936,3.938,3.945,3.934,6,GPS_Atti
37.61331857,-119.0210312,8986.834636,2.952756,0.447388,2.25499023,126400,2017/07/27 18:37:01,9,22.939,8986.834636,2.952756,0.894776,2.25499023,173.3,0,0,1024,1086,1204,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331834,-119.0210313,8986.834636,2.952756,0.447388,2.278297317,126500,2017/07/27 18:37:02,9,22.939,8986.834636,2.952756,0.894776,2.278297317,173.4,0,0,1024,1070,1203,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.6133181,-119.0210315,8987.16272,3.28084,0.447388,2.284701517,126600,2017/07/27 18:37:02,9,22.939,8987.16272,3.28084,0.894776,2.284701517,173.5,0,0,1024,1070,1203,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331785,-119.0210317,8987.490804,3.608924,0.7158208,2.295111622,126700,2017/07/27 18:37:02,9,22.939,8987.490804,3.608924,0.894776,2.295111622,173.5,0,0,1024,1066,1200,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331761,-119.0210319,8987.818888,3.937008,0.7158208,2.313507292,126800,2017/07/27 18:37:02,9,22.939,8987.818888,3.937008,0.894776,2.313507292,173.4,0,0,1024,1062,1202,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331734,-119.0210321,8987.818888,3.937008,0.7158208,2.337270416,126900,2017/07/27 18:37:02,9,22.939,8987.818888,3.937008,0.894776,2.337270416,173.1,0,0,1024,1049,1204,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331701,-119.0210324,8988.146972,4.265092,0.7158208,2.373704144,127000,2017/07/27 18:37:02,9,22.939,8988.146972,4.265092,0.894776,2.373704144,172.7,0,0,1024,1024,1204,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.6133167,-119.0210326,8988.146972,4.265092,0.7158208,2.412805195,127100,2017/07/27 18:37:02,10,22.939,8988.146972,4.265092,0.894776,2.412805195,172.4,0,0,1024,1024,1203,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331642,-119.0210329,8988.475056,4.593176,0.7158208,2.449471863,127200,2017/07/27 18:37:02,10,22.939,8988.475056,4.593176,0.894776,2.449471863,172.1,0,0,1024,1024,1189,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331612,-119.0210331,8988.80314,4.92126,0.7158208,2.504547324,127300,2017/07/27 18:37:02,10,22.939,8988.80314,4.92126,0.894776,2.504547324,172.1,0,0,1059,1024,1118,1024,0,0,72,3.761,3.776,3.826,3.826,3.819,3.799,6,GPS_Atti
37.61331581,-119.0210332,8988.80314,4.92126,0.671082,2.580948245,127400,2017/07/27 18:37:02,10,22.635,8988.80314,4.92126,0.894776,2.580948245,172.1,0,0,1135,1024,1085,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331553,-119.0210334,8989.131224,5.249344,0.671082,2.648031581,127500,2017/07/27 18:37:03,10,22.635,8989.131224,5.249344,0.894776,2.648031581,172,0,0,1135,1024,1085,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331528,-119.0210336,8989.131224,5.249344,0.671082,2.699012554,127600,2017/07/27 18:37:03,10,22.635,8989.131224,5.249344,0.894776,2.699012554,171.9,0,0,1199,1032,1114,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331497,-119.0210338,8989.131224,5.249344,0.894776,2.777145758,127700,2017/07/27 18:37:03,10,22.635,8989.131224,5.249344,0.894776,2.777145758,171.7,0,0,1199,1032,1114,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.6133145,-119.021034,8989.459308,5.577428,1.11847,2.912585395,127800,2017/07/27 18:37:03,10,22.635,8989.459308,5.577428,1.11847,2.912585395,171.6,0,0,1170,1039,1118,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331382,-119.0210341,8989.459308,5.577428,1.565858,3.127546032,127900,2017/07/27 18:37:03,9,22.635,8989.459308,5.577428,1.565858,3.127546032,171.6,0,0,1129,1024,1134,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331291,-119.0210342,8989.787392,5.905512,2.013246,3.432644467,128000,2017/07/27 18:37:03,9,22.635,8989.787392,5.905512,2.013246,3.432644467,171.7,0,0,1024,1024,1154,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331189,-119.0210343,8990.115476,6.233596,2.23694,3.781824268,128100,2017/07/27 18:37:03,9,22.635,8990.115476,6.233596,2.23694,3.781824268,171.8,0,0,1024,1024,1167,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61331086,-119.0210344,8990.44356,6.56168,2.23694,4.1381563,128200,2017/07/27 18:37:03,9,22.635,8990.44356,6.56168,2.23694,4.1381563,172.1,0,0,1024,1024,1167,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61330988,-119.0210346,8990.44356,6.56168,2.013246,4.473786232,128300,2017/07/27 18:37:03,9,22.635,8990.44356,6.56168,2.23694,4.473786232,172.4,0,0,1032,1024,1161,1024,0,0,71,3.758,3.78,3.775,3.774,3.782,3.755,6,GPS_Atti
37.61330903,-119.0210348,8990.771644,6.889764,1.789552,4.764895166,128400,2017/07/27 18:37:03,9,22.696,8990.771644,6.889764,2.23694,4.764895166,172.8,0,0,1043,1024,1167,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.6133083,-119.0210351,8991.099728,7.217848,1.565858,5.018930607,128500,2017/07/27 18:37:04,9,22.696,8991.099728,7.217848,2.23694,5.018930607,173,0,0,1049,1024,1173,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330767,-119.0210353,8991.099728,7.217848,1.342164,5.235302005,128600,2017/07/27 18:37:04,9,22.696,8991.099728,7.217848,2.23694,5.235302005,173.1,0,0,1058,1024,1174,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330709,-119.0210356,8991.427812,7.545932,1.342164,5.435826946,128700,2017/07/27 18:37:04,9,22.696,8991.427812,7.545932,2.23694,5.435826946,173.1,0,0,1096,1024,1174,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330652,-119.0210358,8991.427812,7.545932,1.11847,5.633169472,128800,2017/07/27 18:37:04,9,22.696,8991.427812,7.545932,2.23694,5.633169472,173.1,0,0,1116,1024,1169,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330596,-119.021036,8991.755896,7.874016,1.342164,5.831955567,128900,2017/07/27 18:37:04,9,22.696,8991.755896,7.874016,2.23694,5.831955567,173.1,0,0,1129,1024,1169,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330536,-119.0210362,8991.755896,7.874016,1.342164,6.045603868,129000,2017/07/27 18:37:04,9,22.696,8991.755896,7.874016,2.23694,6.045603868,173,0,0,1128,1024,1169,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.6133046,-119.0210363,8991.755896,7.874016,1.565858,6.319389966,129100,2017/07/27 18:37:04,9,22.696,8991.755896,7.874016,2.23694,6.319389966,172.9,0,0,1120,1043,1169,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.6133046,-119.0210363,8991.755896,7.874016,1.565858,6.319389966,129100,2017/07/27 18:37:04,9,22.696,8991.755896,7.874016,2.23694,6.319389966,172.9,0,0,1104,1087,1165,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.6133036,-119.0210364,8991.755896,7.874016,2.013246,6.680971342,129200,2017/07/27 18:37:04,9,22.696,8991.755896,7.874016,2.23694,6.680971342,172.8,0,0,1090,1133,1158,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.6133025,-119.0210366,8991.755896,7.874016,2.460634,7.077559282,129300,2017/07/27 18:37:04,9,22.574,8991.755896,7.874016,2.460634,7.077559282,172.7,0,0,1050,1131,1144,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330013,-119.0210371,8992.08398,8.2021,2.460634,7.939206291,129500,2017/07/27 18:37:05,10,22.574,8992.08398,8.2021,2.460634,7.939206291,172.8,0,0,1024,1024,1119,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61330013,-119.0210371,8992.08398,8.2021,2.460634,7.939206291,129500,2017/07/27 18:37:05,10,22.574,8992.08398,8.2021,2.460634,7.939206291,172.8,0,0,1024,1024,1059,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
37.61329888,-119.0210375,8992.08398,8.2021,2.5053728,8.390682683,129600,2017/07/27 18:37:05,10,22.574,8992.08398,8.2021,2.5053728,8.390682683,172.9,0,0,1024,1024,1024,1024,0,0,71,3.77,3.79,3.774,3.777,3.809,3.762,6,GPS_Atti
