latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
37.61333466,-119.0210435,8983.981202,0,0,0.029924476,1200,2017/07/27 19:18:38,12,25.782,8983.981202,0,0,0.029924476,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333466,-119.0210435,8983.981202,0,0,0.032448459,1300,2017/07/27 19:18:38,12,25.782,8983.981202,0,0,0.032448459,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333467,-119.0210435,8983.981202,0,0,0.036651248,1400,2017/07/27 19:18:39,12,25.782,8983.981202,0,0,0.036651248,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333467,-119.0210435,8983.981202,0,0,0.040932416,1500,2017/07/27 19:18:39,12,25.782,8983.981202,0,0,0.040932416,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333468,-119.0210434,8983.981202,0,0,0.046586944,1600,2017/07/27 19:18:39,12,25.782,8983.981202,0,0,0.046586944,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333469,-119.0210434,8983.981202,0,0,0.051842849,1700,2017/07/27 19:18:39,12,25.782,8983.981202,0,0,0.051842849,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.6133347,-119.0210434,8983.981202,0,0,0.05635302,1800,2017/07/27 19:18:39,12,25.782,8983.981202,0,0,0.05635302,172.5,0,0,1024,1024,1024,1024,0,0,97,4.289,4.299,4.294,4.301,4.302,4.296,6,GPS_Atti,
37.61333471,-119.0210434,8983.981202,0,0,0.059793309,1900,2017/07/27 19:18:39,12,25.776,8983.981202,0,0,0.059793309,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,6,GPS_Atti,
37.61333471,-119.0210434,8983.981202,0,0,0.061249346,2000,2017/07/27 19:18:39,12,25.776,8983.981202,0,0,0.061249346,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333471,-119.0210434,8983.981202,0,0,0.061840881,2100,2017/07/27 19:18:39,12,25.776,8983.981202,0,0,0.061840881,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333471,-119.0210434,8983.981202,0,0,0.061940947,2200,2017/07/27 19:18:39,12,25.776,8983.981202,0,0,0.061940947,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,Return-to-Home Altitude:98FT
37.6133347,-119.0210434,8983.981202,0,0,0.061098755,2300,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.061940947,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.6133347,-119.0210434,8983.981202,0,0,0.061991144,2400,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.061991144,172.5,0,0,1024,1024,1024,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.6133347,-119.0210434,8983.981202,0,0,0.063127627,2500,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.063127627,172.5,0,0,1024,1024,1072,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333471,-119.0210434,8983.981202,0,0,0.069734254,2600,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.069734254,172.5,0,0,1024,1024,1070,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333472,-119.0210434,8983.981202,0,0,0.074884189,2700,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.074884189,172.5,0,0,1024,1024,1072,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333473,-119.0210433,8983.981202,0,0,0.078955055,2800,2017/07/27 19:18:40,12,25.776,8983.981202,0,0,0.078955055,172.5,0,0,1024,1024,1079,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333474,-119.0210433,8983.981202,0,0,0.081879924,2900,2017/07/27 19:18:40,12,25.755,8983.981202,0,0,0.081879924,172.5,0,0,1024,1024,1078,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333475,-119.0210433,8983.981202,0,0,0.084178808,3000,2017/07/27 19:18:40,12,25.755,8983.981202,0,0,0.084178808,172.5,0,0,1024,1024,1083,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333475,-119.0210433,8983.981202,0,0,0.086504268,3100,2017/07/27 19:18:40,12,25.755,8983.981202,0,0,0.086504268,172.5,0,0,1024,1024,1084,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333475,-119.0210433,8983.981202,0,0,0.088989832,3200,2017/07/27 19:18:40,12,25.755,8983.981202,0,0,0.088989832,172.5,0,0,1024,1024,1097,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333476,-119.0210433,8983.981202,0,0,0.091469491,3300,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.091469491,172.5,0,0,1024,1024,1113,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333476,-119.0210433,8983.981202,0,0,0.094496394,3400,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.094496394,172.5,0,0,1024,1024,1128,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333477,-119.0210433,8983.981202,0,0,0.101160436,3600,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.101160436,172.5,0,0,1024,1024,1130,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333479,-119.0210433,8983.981202,0,0,0.110071854,3800,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.110071854,172.5,0,0,1024,1079,1126,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333481,-119.0210433,8983.981202,0,0,0.113349085,3900,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.113349085,172.4,0,0,1024,1073,1127,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333482,-119.0210433,8983.981202,0,0,0.115251644,4000,2017/07/27 19:18:41,12,25.755,8983.981202,0,0,0.115251644,172.4,0,0,1024,1062,1139,1024,0,0,97,4.286,4.299,4.292,4.296,4.298,4.294,10,Assisted_Takeoff,
37.61333483,-119.0210433,8983.981202,0,0,0.118865161,4100,2017/07/27 19:18:41,12,25.676,8983.981202,0,0,0.118865161,172.3,0,0,1024,1058,1141,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,10,Assisted_Takeoff,
37.61333485,-119.0210433,8983.981202,0,0,0.127412406,4200,2017/07/27 19:18:41,12,25.676,8983.981202,0,0,0.127412406,172.4,0,0,1024,1059,1145,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,10,Assisted_Takeoff,
37.61333487,-119.0210432,8983.981202,0,0,0.138152563,4300,2017/07/27 19:18:41,12,25.676,8983.981202,0,0,0.138152563,172.2,0,0,1024,1052,1156,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,10,Assisted_Takeoff,
37.61333486,-119.0210431,8983.981202,0,0,0.153582026,4400,2017/07/27 19:18:42,12,25.676,8983.981202,0,0,0.153582026,171.8,0,0,1024,1052,1164,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,10,Assisted_Takeoff,
37.61333486,-119.021043,8983.981202,0,0.223694,0.183984258,4500,2017/07/27 19:18:42,12,25.676,8983.981202,0,0.223694,0.183984258,171.3,0,0,1024,1080,1167,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,10,Assisted_Takeoff,
37.61333485,-119.0210428,8983.981202,0,0.447388,0.242889115,4600,2017/07/27 19:18:42,12,25.676,8983.981202,0,0.447388,0.242889115,170.9,0,0,1024,1094,1167,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,6,GPS_Atti,
37.61333485,-119.0210424,8983.981202,0,0.671082,0.335590562,4700,2017/07/27 19:18:42,12,25.676,8983.981202,0,0.671082,0.335590562,170.6,0,0,1024,1102,1167,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,6,GPS_Atti,
37.61333485,-119.021042,8983.981202,0,0.671082,0.447050539,4800,2017/07/27 19:18:42,12,25.676,8983.981202,0,0.671082,0.447050539,170.5,0,0,1024,1092,1166,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,6,GPS_Atti,
37.61333484,-119.0210416,8983.981202,0,0.671082,0.556975083,4900,2017/07/27 19:18:42,12,25.676,8983.981202,0,0.671082,0.556975083,170.4,0,0,1024,1090,1167,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,6,GPS_Atti,
37.61333481,-119.0210413,8984.309286,0.328084,0.671082,0.656318919,5000,2017/07/27 19:18:42,12,25.676,8984.309286,0.328084,0.671082,0.656318919,170.4,0,0,1024,1089,1167,1024,0,0,97,4.284,4.295,4.223,4.296,4.297,4.291,6,GPS_Atti,
37.61333477,-119.021041,8984.309286,0.328084,0.447388,0.745479026,5100,2017/07/27 19:18:42,12,25.676,8984.309286,0.328084,0.671082,0.745479026,170.7,0,0,1024,1090,1168,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333469,-119.0210407,8984.63737,0.656168,0.447388,0.813553176,5200,2017/07/27 19:18:42,12,25.676,8984.63737,0.656168,0.671082,0.813553176,171.3,0,0,1024,1091,1168,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333459,-119.0210405,8984.63737,0.656168,0.447388,0.876709346,5300,2017/07/27 19:18:42,11,25.676,8984.63737,0.656168,0.671082,0.876709346,172,0,0,1024,1089,1169,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333448,-119.0210403,8984.63737,0.656168,0.223694,0.949937694,5400,2017/07/27 19:18:43,11,25.676,8984.63737,0.656168,0.671082,0.949937694,172.7,0,0,1035,1092,1170,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333434,-119.02104,8984.965454,0.984252,0.3131716,1.019366831,5500,2017/07/27 19:18:43,11,25.676,8984.965454,0.984252,0.671082,1.019366831,173.1,0,0,1029,1096,1172,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333414,-119.0210398,8984.965454,0.984252,0.3131716,1.084363552,5600,2017/07/27 19:18:43,11,25.676,8984.965454,0.984252,0.671082,1.084363552,173.3,0,0,1024,1097,1171,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333392,-119.0210397,8985.293538,1.312336,0.447388,1.13907484,5700,2017/07/27 19:18:43,11,25.676,8985.293538,1.312336,0.671082,1.13907484,173,0,0,1024,1092,1170,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333368,-119.0210397,8985.293538,1.312336,0.447388,1.173366179,5800,2017/07/27 19:18:43,11,25.676,8985.293538,1.312336,0.671082,1.173366179,172.7,0,0,1024,1089,1170,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333342,-119.0210397,8985.293538,1.312336,0.447388,1.196000694,5900,2017/07/27 19:18:43,12,25.676,8985.293538,1.312336,0.671082,1.196000694,172.5,0,0,1024,1088,1172,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333316,-119.0210398,8985.293538,1.312336,0.447388,1.203490852,6000,2017/07/27 19:18:43,12,25.676,8985.293538,1.312336,0.671082,1.203490852,172.4,0,0,1024,1086,1172,1024,0,0,97,4.279,4.264,4.28,4.293,4.282,4.284,6,GPS_Atti,
37.61333293,-119.02104,8985.293538,1.312336,0.4921268,1.200652926,6100,2017/07/27 19:18:43,12,25.39,8985.293538,1.312336,0.671082,1.203490852,172.2,0,0,1024,1053,1172,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333279,-119.0210401,8985.293538,1.312336,0.4921268,1.183064342,6200,2017/07/27 19:18:43,12,25.39,8985.293538,1.312336,0.671082,1.203490852,171.9,0,0,1024,1024,1173,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333263,-119.0210404,8985.293538,1.312336,0.6263432,1.157299906,6300,2017/07/27 19:18:44,11,25.39,8985.293538,1.312336,0.671082,1.203490852,171.4,0,0,1024,1024,1173,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333241,-119.0210407,8985.621622,1.64042,0.6263432,1.137175233,6400,2017/07/27 19:18:44,11,25.39,8985.621622,1.64042,0.671082,1.203490852,171,0,0,998,1024,1171,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333221,-119.0210411,8985.621622,1.64042,0.6263432,1.124753973,6500,2017/07/27 19:18:44,12,25.39,8985.621622,1.64042,0.671082,1.203490852,170.6,0,0,998,1024,1163,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333205,-119.0210414,8985.949706,1.968504,0.6263432,1.114980351,6600,2017/07/27 19:18:44,12,25.39,8985.949706,1.968504,0.671082,1.203490852,170.4,0,0,1015,1024,1145,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333191,-119.0210417,8985.949706,1.968504,0.4921268,1.110547936,6700,2017/07/27 19:18:44,11,25.39,8985.949706,1.968504,0.671082,1.203490852,170.2,0,0,1024,1024,1144,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.6133318,-119.0210421,8986.27779,2.296588,0.4921268,1.10294951,6800,2017/07/27 19:18:44,11,25.39,8986.27779,2.296588,0.671082,1.203490852,170.3,0,0,1006,1024,1145,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.6133317,-119.0210424,8986.27779,2.296588,0.4921268,1.104147017,6900,2017/07/27 19:18:44,11,25.39,8986.27779,2.296588,0.671082,1.203490852,170.5,0,0,975,1024,1144,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333162,-119.0210426,8986.605874,2.624672,0.3131716,1.115147673,7000,2017/07/27 19:18:44,11,25.39,8986.605874,2.624672,0.671082,1.203490852,170.7,0,0,1018,1024,1130,1024,0,0,97,4.206,4.238,4.22,4.22,4.214,4.218,6,GPS_Atti,
37.61333155,-119.0210428,8986.605874,2.624672,0.3131716,1.131128645,7100,2017/07/27 19:18:44,12,24.559,8986.605874,2.624672,0.671082,1.203490852,171,0,0,1024,1024,1109,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333145,-119.021043,8986.933958,2.952756,0.3131716,1.158015129,7200,2017/07/27 19:18:44,12,24.559,8986.933958,2.952756,0.671082,1.203490852,171,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333136,-119.0210431,8986.933958,2.952756,0.3131716,1.18602366,7300,2017/07/27 19:18:45,12,24.559,8986.933958,2.952756,0.671082,1.203490852,171.1,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333126,-119.0210432,8987.262042,3.28084,0.223694,1.217611588,7400,2017/07/27 19:18:45,12,24.559,8987.262042,3.28084,0.671082,1.217611588,171.1,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333116,-119.0210434,8987.262042,3.28084,0.223694,1.252677205,7500,2017/07/27 19:18:45,12,24.559,8987.262042,3.28084,0.671082,1.252677205,171,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333105,-119.0210434,8987.590126,3.608924,0.223694,1.291896367,7600,2017/07/27 19:18:45,12,24.559,8987.590126,3.608924,0.671082,1.291896367,170.9,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333092,-119.0210435,8987.590126,3.608924,0.223694,1.337352405,7700,2017/07/27 19:18:45,12,24.559,8987.590126,3.608924,0.671082,1.337352405,170.8,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333075,-119.0210435,8987.590126,3.608924,0.223694,1.399517761,7800,2017/07/27 19:18:45,12,24.559,8987.590126,3.608924,0.671082,1.399517761,170.7,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333059,-119.0210435,8987.590126,3.608924,0.223694,1.458661464,7900,2017/07/27 19:18:45,12,24.559,8987.590126,3.608924,0.671082,1.458661464,170.6,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333047,-119.0210434,8987.91821,3.937008,0.223694,1.504022358,8000,2017/07/27 19:18:45,12,24.559,8987.91821,3.937008,0.671082,1.504022358,170.7,0,0,1024,1024,1024,1024,0,0,97,3.997,4.063,4.026,4.071,4.061,4.026,6,GPS_Atti,
37.61333035,-119.0210434,8987.91821,3.937008,0.223694,1.548011861,8100,2017/07/27 19:18:45,12,24.041,8987.91821,3.937008,0.671082,1.548011861,170.7,0,0,1024,1024,1024,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61333023,-119.0210434,8987.91821,3.937008,0,1.589547295,8200,2017/07/27 19:18:45,12,24.041,8987.91821,3.937008,0.671082,1.589547295,170.4,0,0,1024,1024,1024,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61333009,-119.0210434,8987.91821,3.937008,0,1.643697559,8400,2017/07/27 19:18:46,12,24.041,8987.91821,3.937008,0.671082,1.643697559,170.1,0,0,1024,1024,1024,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61333005,-119.0210433,8988.246294,4.265092,0,1.658415407,8500,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.658415407,170,0,0,1024,1024,1026,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61333002,-119.0210432,8988.246294,4.265092,0,1.66994756,8600,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.66994756,170,0,0,1024,1024,1024,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61332997,-119.0210431,8988.246294,4.265092,0,1.691420658,8800,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.691420658,170.2,0,0,1024,1024,1138,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61332995,-119.021043,8988.246294,4.265092,0,1.699363571,8900,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.699363571,170.4,0,0,1024,1024,1140,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61332994,-119.021043,8988.246294,4.265092,0,1.70595806,9000,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.70595806,170.5,0,0,1024,1024,1147,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61332994,-119.0210429,8988.246294,4.265092,0,1.705114884,9100,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.70595806,170.6,0,0,1024,1024,1148,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61332998,-119.0210429,8987.91821,3.937008,0,1.689760553,9200,2017/07/27 19:18:46,12,24.041,8988.246294,4.265092,0.671082,1.70595806,170.9,0,0,1024,1024,1143,1024,0,0,96,3.975,4.02,3.992,4.018,4.026,3.998,6,GPS_Atti,
37.61333002,-119.0210429,8987.91821,3.937008,0,1.676433781,9300,2017/07/27 19:18:46,12,24.109,8988.246294,4.265092,0.671082,1.70595806,171.2,0,0,1024,1024,1139,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333003,-119.0210429,8987.91821,3.937008,0,1.672273676,9400,2017/07/27 19:18:47,12,24.109,8988.246294,4.265092,0.671082,1.70595806,171.5,0,0,1024,1024,1144,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333005,-119.0210429,8987.91821,3.937008,0,1.665383912,9500,2017/07/27 19:18:47,12,24.109,8988.246294,4.265092,0.671082,1.70595806,172,0,0,1024,1024,1141,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333009,-119.021043,8988.246294,4.265092,0,1.648307139,9600,2017/07/27 19:18:47,12,24.109,8988.246294,4.265092,0.671082,1.70595806,172.4,0,0,1024,1024,1139,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333014,-119.021043,8988.246294,4.265092,0,1.628605695,9700,2017/07/27 19:18:47,12,24.109,8988.246294,4.265092,0.671082,1.70595806,172.8,0,0,1024,1024,1128,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333021,-119.0210431,8988.246294,4.265092,0,1.604675248,9800,2017/07/27 19:18:47,12,24.109,8988.246294,4.265092,0.671082,1.70595806,172.9,0,0,1024,1024,1141,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333027,-119.0210431,8988.574378,4.593176,0,1.582900313,9900,2017/07/27 19:18:47,12,24.109,8988.574378,4.593176,0.671082,1.70595806,172.9,0,0,1024,1024,1137,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.6133303,-119.0210431,8988.574378,4.593176,0,1.57289047,10000,2017/07/27 19:18:47,12,24.109,8988.574378,4.593176,0.671082,1.70595806,172.6,0,0,1024,1024,1147,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333034,-119.021043,8988.902462,4.92126,0,1.559232333,10100,2017/07/27 19:18:47,12,24.109,8988.902462,4.92126,0.671082,1.70595806,171.9,0,0,1024,1024,1129,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333043,-119.0210429,8988.902462,4.92126,0,1.528503986,10200,2017/07/27 19:18:47,12,24.109,8988.902462,4.92126,0.671082,1.70595806,171.3,0,0,1024,1024,1140,1024,0,0,96,3.977,4.01,4.006,4.021,4.016,4.021,6,GPS_Atti,
37.61333052,-119.0210428,8989.230546,5.249344,0,1.499074851,10300,2017/07/27 19:18:47,12,23.916,8989.230546,5.249344,0.671082,1.70595806,170.8,0,0,1024,1024,1139,1024,0,0,96,3.934,3.959,3.955,3.962,3.966,3.987,6,GPS_Atti,
