latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
37.613326,-119.020997,9038.527731,54.790028,4.050002239,7.172211516,1630,2017/07/27 21:34:15,14,22.8,9039.187836,55.45013301,4.079999605,7.172211516,278.1,0,0,1024,1024,1024,1024,0,0,70,3.795,3.83,3.777,3.808,0,0,17,Joystick,
37.613326,-119.020995,9038.527731,54.790028,3.82999919,7.732644604,1740,2017/07/27 21:34:15,14,22.8,9039.187836,55.45013301,4.079999605,7.732644604,278.2,0,0,1024,1024,1024,1024,0,0,70,3.795,3.83,3.777,3.808,0,0,17,Joystick,
37.613326,-119.020993,9038.527731,54.790028,3.810000947,8.295472706,1860,2017/07/27 21:34:15,14,22.8,9039.187836,55.45013301,4.079999605,8.295472706,278.3,0,0,1024,1024,1024,1024,0,0,70,3.795,3.83,3.777,3.808,0,0,17,Joystick,
37.613326,-119.020989,9038.197678,54.4599755,3.810000947,9.42667353,1980,2017/07/27 21:34:15,14,22.665,9039.187836,55.45013301,4.079999605,9.42667353,278.8,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613326,-119.020987,9038.197678,54.4599755,3.810000947,9.994390084,2090,2017/07/27 21:34:15,14,22.665,9039.187836,55.45013301,4.079999605,9.994390084,279.1,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020985,9038.197678,54.4599755,3.589997898,10.63231661,2260,2017/07/27 21:34:15,14,22.665,9039.187836,55.45013301,4.079999605,10.63231661,279.5,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020983,9038.197678,54.4599755,3.589997898,11.1985896,2360,2017/07/27 21:34:15,14,22.665,9039.187836,55.45013301,4.079999605,11.1985896,279.7,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020979,9038.527731,54.790028,3.579998776,12.33441641,2530,2017/07/27 21:34:16,14,22.665,9039.187836,55.45013301,4.079999605,12.33441641,280.2,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020977,9038.527731,54.790028,3.579998776,12.90367495,2680,2017/07/27 21:34:16,14,22.665,9039.187836,55.45013301,4.079999605,12.90367495,280.7,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020973,9038.857783,55.1200805,3.579998776,14.0443574,2810,2017/07/27 21:34:16,14,22.665,9039.187836,55.45013301,4.079999605,14.0443574,281.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020972,9038.857783,55.1200805,3.589997898,14.32992172,2960,2017/07/27 21:34:16,14,22.58,9039.187836,55.45013301,4.079999605,14.32992172,282.6,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.02097,9038.857783,55.1200805,3.589997898,14.90141124,3070,2017/07/27 21:34:16,14,22.58,9039.187836,55.45013301,4.079999605,14.90141124,283.2,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020968,9038.857783,55.1200805,3.589997898,15.47339288,3180,2017/07/27 21:34:16,14,22.58,9039.187836,55.45013301,4.079999605,15.47339288,283.6,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020964,9039.187836,55.45013301,3.609996141,16.6186357,3340,2017/07/27 21:34:16,14,22.58,9039.187836,55.45013301,4.079999605,16.6186357,284.2,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020963,9039.187836,55.45013301,3.420012827,16.90518427,3450,2017/07/27 21:34:16,14,22.58,9039.187836,55.45013301,4.079999605,16.90518427,284.4,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613324,-119.020961,9039.187836,55.45013301,3.470008436,17.52795332,3580,2017/07/27 21:34:17,14,22.58,9039.187836,55.45013301,4.079999605,17.52795332,284.6,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613324,-119.020958,9039.187836,55.45013301,2.700008949,18.38615544,3700,2017/07/27 21:34:17,14,22.58,9039.187836,55.45013301,4.079999605,18.38615544,285.7,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613323,-119.020957,9039.507717,55.77001491,2.110002603,18.72582081,3890,2017/07/27 21:34:17,14,22.58,9039.507717,55.77001491,4.079999605,18.72582081,285.1,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613323,-119.020956,9040.167822,56.43011992,0.950001575,19.01135231,3990,2017/07/27 21:34:17,14,22.614,9040.167822,56.43011992,4.079999605,19.01135231,283.3,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613322,-119.020956,9040.497547,56.75984434,0.450000746,19.07076833,4150,2017/07/27 21:34:17,14,22.614,9040.497547,56.75984434,4.079999605,19.07076833,282.5,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613322,-119.020956,9040.827599,57.08989684,0.320000978,19.07076833,4250,2017/07/27 21:34:17,14,22.614,9040.827599,57.08989684,4.079999605,19.07076833,281.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613323,-119.020957,9040.827599,57.08989684,0.670001558,18.72582081,4410,2017/07/27 21:34:17,14,22.614,9040.827599,57.08989684,4.079999605,19.07076833,281.3,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613323,-119.020958,9041.147809,57.41010682,1.36000136,18.44038773,4510,2017/07/27 21:34:18,14,22.614,9041.147809,57.41010682,4.079999605,19.07076833,280.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613324,-119.020959,9041.477862,57.74015933,1.800002984,18.10000058,4610,2017/07/27 21:34:18,14,22.614,9041.477862,57.74015933,4.079999605,19.07076833,281,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613324,-119.02096,9041.477862,57.74015933,2.06000252,17.81391133,4710,2017/07/27 21:34:18,14,22.614,9041.477862,57.74015933,4.079999605,19.07076833,281.1,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020961,9041.807586,58.06988375,2.280001095,17.47851106,4810,2017/07/27 21:34:18,14,22.614,9041.807586,58.06988375,4.079999605,19.07076833,281.3,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613325,-119.020962,9041.807586,58.06988375,2.500004144,17.19179845,4920,2017/07/27 21:34:18,14,22.614,9041.807586,58.06988375,4.079999605,19.07076833,281.4,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613326,-119.020965,9042.137639,58.39993625,2.980006729,16.28730367,5050,2017/07/27 21:34:18,14,22.573,9042.137639,58.39993625,4.079999605,19.07076833,281.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613327,-119.020966,9042.137639,58.39993625,3.200009778,15.96266455,5150,2017/07/27 21:34:18,14,22.573,9042.137639,58.39993625,4.079999605,19.07076833,282.1,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613328,-119.020968,9042.467691,58.72998876,3.200009778,15.35682464,5250,2017/07/27 21:34:18,14,22.573,9042.467691,58.72998876,4.079999605,19.07076833,282.4,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613328,-119.02097,9042.467691,58.72998876,3.420012827,14.78031543,5350,2017/07/27 21:34:18,14,22.573,9042.467691,58.72998876,4.079999605,19.07076833,282.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613329,-119.020972,9042.467691,58.72998876,3.420012827,14.18051226,5500,2017/07/27 21:34:19,14,22.573,9042.467691,58.72998876,4.079999605,19.07076833,283.3,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.61333,-119.020973,9042.797744,59.06004126,3.420012827,13.87749388,5620,2017/07/27 21:34:19,14,22.573,9042.797744,59.06004126,4.079999605,19.07076833,283.7,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613331,-119.020977,9043.117626,59.37992316,3.910014534,12.71663427,5730,2017/07/27 21:34:19,14,22.573,9043.117626,59.37992316,4.079999605,19.07076833,284.5,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613332,-119.020979,9043.447678,59.70997566,3.910014534,12.14409488,5870,2017/07/27 21:34:19,14,22.573,9043.447678,59.70997566,4.079999605,19.07076833,284.8,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613332,-119.020981,9044.107783,60.37008067,4.119996092,11.56633895,5980,2017/07/27 21:34:19,14,22.626,9044.107783,60.37008067,4.119996092,19.07076833,285,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613333,-119.020984,9044.437836,60.70013318,4.180013192,10.71840585,6080,2017/07/27 21:34:19,14,22.626,9044.437836,60.70013318,4.180013192,19.07076833,285,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613333,-119.020986,9044.757718,61.02001508,4.390017119,10.14179822,6180,2017/07/27 21:34:19,14,22.626,9044.757718,61.02001508,4.390017119,19.07076833,284.5,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613334,-119.020988,9045.08777,61.35006758,4.390017119,9.600098732,6310,2017/07/27 21:34:19,14,22.626,9045.08777,61.35006758,4.390017119,19.07076833,283.9,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613335,-119.020991,9045.08777,61.35006758,4.339999141,8.792388733,6410,2017/07/27 21:34:19,14,22.626,9045.08777,61.35006758,4.390017119,19.07076833,283.5,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613335,-119.020993,9045.417823,61.68012008,4.339999141,8.222966142,6530,2017/07/27 21:34:20,14,22.626,9045.417823,61.68012008,4.390017119,19.07076833,283.3,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613336,-119.020998,9045.417823,61.68012008,4.520005703,6.893110457,6660,2017/07/27 21:34:20,14,22.626,9045.417823,61.68012008,4.520005703,19.07076833,282.7,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613336,-119.021,9045.417823,61.68012008,4.520005703,6.337533011,6770,2017/07/27 21:34:20,14,22.626,9045.417823,61.68012008,4.520005703,19.07076833,282.4,0,0,1024,1024,1024,1024,0,0,69,3.77,3.813,3.783,3.785,0,0,17,Joystick,
37.613337,-119.021003,9045.417823,61.68012008,4.520005703,5.644094669,6950,2017/07/27 21:34:20,14,22.692,9045.417823,61.68012008,4.520005703,19.07076833,282.1,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613337,-119.021008,9045.747547,62.0098445,4.270005288,4.348392528,7060,2017/07/27 21:34:20,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,281.7,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.02101,9045.747547,62.0098445,4.050002239,4.077952886,7200,2017/07/27 21:34:20,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,281.7,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021012,9045.417823,61.68012008,4.030003996,3.645341324,7320,2017/07/27 21:34:20,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,282.1,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021017,9045.417823,61.68012008,4.480009216,2.803408882,7470,2017/07/27 21:34:20,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,282,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.02102,9045.417823,61.68012008,4.480009216,2.570246145,7570,2017/07/27 21:34:21,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,281.4,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021022,9045.417823,61.68012008,4.480009216,2.570246145,7670,2017/07/27 21:34:21,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,280.9,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021025,9045.08777,61.35006758,4.480009216,2.803408882,7840,2017/07/27 21:34:21,14,22.692,9045.747547,62.0098445,4.520005703,19.07076833,280.2,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.02103,9044.757718,61.02001508,4.470010094,3.645341324,7980,2017/07/27 21:34:21,14,22.652,9045.747547,62.0098445,4.520005703,19.07076833,279.3,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021032,9044.757718,61.02001508,4.700012265,4.077952886,8080,2017/07/27 21:34:21,14,22.652,9045.747547,62.0098445,4.700012265,19.07076833,278.8,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021035,9044.437836,60.70013318,4.700012265,4.784809864,8180,2017/07/27 21:34:21,14,22.652,9045.747547,62.0098445,4.700012265,19.07076833,278.2,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613338,-119.021037,9044.107783,60.37008067,4.700012265,5.282644526,8290,2017/07/27 21:34:21,14,22.652,9045.747547,62.0098445,4.700012265,19.07076833,277.9,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613337,-119.021043,9044.107783,60.37008067,4.700012265,6.724606514,8510,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.700012265,19.07076833,277.8,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613337,-119.021045,9043.777731,60.04002817,4.700012265,7.273589472,8660,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.700012265,19.07076833,278,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613337,-119.021051,9043.117626,59.37992316,4.930014435,8.942519971,8800,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,278.4,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613336,-119.021053,9043.117626,59.37992316,4.930014435,9.42667353,8910,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,278.3,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613336,-119.021056,9042.797744,59.06004126,4.930014435,10.27867487,9030,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,277.8,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613336,-119.021061,9042.137639,58.39993625,4.720010508,11.70364211,9170,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,277.1,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613335,-119.021064,9042.137639,58.39993625,4.500007459,12.51302533,9290,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,277.3,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613335,-119.021066,9041.807586,58.06988375,4.270005288,13.08727076,9400,2017/07/27 21:34:22,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,278,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613334,-119.021071,9041.477862,57.74015933,4.270005288,14.49212645,9560,2017/07/27 21:34:23,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,280,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613334,-119.021073,9041.147809,57.41010682,4.270005288,15.06857004,9660,2017/07/27 21:34:23,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,281.1,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613334,-119.021075,9040.827599,57.08989684,4.270005288,15.64511205,9780,2017/07/27 21:34:23,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,282.3,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613334,-119.021078,9040.827599,57.08989684,4.270005288,16.51013832,9910,2017/07/27 21:34:23,14,22.652,9045.747547,62.0098445,4.930014435,19.07076833,283.4,0,0,1024,1024,1024,1024,0,0,69,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613333,-119.02108,9040.497547,56.75984434,4.270005288,17.06745461,10020,2017/07/27 21:34:23,14,22.551,9045.747547,62.0098445,4.930014435,19.07076833,284.4,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613333,-119.021085,9040.497547,56.75984434,4.270005288,18.51131949,10120,2017/07/27 21:34:23,14,22.551,9045.747547,62.0098445,4.930014435,19.07076833,286.4,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021087,9040.167822,56.43011992,4.260006167,19.07844549,10340,2017/07/27 21:34:23,14,22.551,9045.747547,62.0098445,4.930014435,19.07844549,286.9,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021092,9039.83777,56.10006741,4.250007045,20.52329462,10460,2017/07/27 21:34:23,14,22.551,9045.747547,62.0098445,4.930014435,20.52329462,287.7,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021094,9039.83777,56.10006741,4.250007045,21.10121459,10570,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,21.10121459,288.3,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021096,9040.167822,56.43011992,4.250007045,21.67916736,10730,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,21.67916736,289,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021098,9040.497547,56.75984434,4.030003996,22.25712013,10830,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,22.25712013,289.8,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021101,9040.827599,57.08989684,3.800001825,23.1240493,10940,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,23.1240493,290.7,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021104,9041.477862,57.74015933,3.589997898,23.99097846,11090,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,23.99097846,292.5,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021106,9041.807586,58.06988375,3.359995727,24.56896404,11240,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,24.56896404,293.2,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.02111,9042.137639,58.39993625,3.359995727,25.7249024,11360,2017/07/27 21:34:24,14,22.551,9045.747547,62.0098445,4.930014435,25.7249024,294.6,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021112,9042.467691,58.72998876,3.140015047,26.30285517,11540,2017/07/27 21:34:25,14,22.551,9045.747547,62.0098445,4.930014435,26.30285517,295.3,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021113,9042.467691,58.72998876,3.130015926,26.59186437,11660,2017/07/27 21:34:25,14,22.551,9045.747547,62.0098445,4.930014435,26.59186437,296.2,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021117,9042.467691,58.72998876,3.130015926,27.74780273,11810,2017/07/27 21:34:25,14,22.551,9045.747547,62.0098445,4.930014435,27.74780273,298.1,0,0,1024,1024,1024,1024,0,0,68,3.742,3.789,3.769,3.77,0,0,17,Joystick,
37.613332,-119.021119,9042.467691,58.72998876,3.130015926,28.32578831,11960,2017/07/27 21:34:25,14,22.422,9045.747547,62.0098445,4.930014435,28.32578831,299.2,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.02112,9042.467691,58.72998876,2.910012877,28.6147647,12070,2017/07/27 21:34:25,14,22.422,9045.747547,62.0098445,4.930014435,28.6147647,300.2,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021124,9042.797744,59.06004126,2.910012877,29.77073586,12170,2017/07/27 21:34:25,14,22.422,9045.747547,62.0098445,4.930014435,29.77073586,302.4,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021127,9042.797744,59.06004126,2.910012877,30.63773064,12440,2017/07/27 21:34:25,14,22.422,9045.747547,62.0098445,4.930014435,30.63773064,304.6,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021129,9043.117626,59.37992316,2.910012877,31.21571622,12550,2017/07/27 21:34:26,14,22.422,9045.747547,62.0098445,4.930014435,31.21571622,305.8,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021132,9042.797744,59.06004126,2.910012877,32.082711,12670,2017/07/27 21:34:26,14,22.422,9045.747547,62.0098445,4.930014435,32.082711,308.7,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021135,9042.797744,59.06004126,2.910012877,32.9498042,12880,2017/07/27 21:34:26,14,22.422,9045.747547,62.0098445,4.930014435,32.9498042,312.1,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.021139,9042.797744,59.06004126,2.910012877,34.10564414,13090,2017/07/27 21:34:26,14,22.422,9045.747547,62.0098445,4.930014435,34.10564414,316,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
37.613332,-119.02114,9042.797744,59.06004126,2.910012877,34.39468614,13260,2017/07/27 21:34:26,14,22.422,9045.747547,62.0098445,4.930014435,34.39468614,318.1,0,0,1024,1024,1024,1024,0,0,68,3.722,3.749,3.745,3.73,0,0,17,Joystick,
