latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
37.61330541,-119.0210577,8984.146205,0,0,0.014316831,5400,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.015644357,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330541,-119.0210577,8984.146205,0,0,0.014251838,5500,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.015644357,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330541,-119.0210577,8984.146205,0,0,0.016882973,5600,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.016882973,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330541,-119.0210577,8984.146205,0,0,0.016813288,5700,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.016882973,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330541,-119.0210577,8984.146205,0,0,0.017185368,5800,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.017185368,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330541,-119.0210577,8984.146205,0,0,0.017723295,5900,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.017723295,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330542,-119.0210577,8984.146205,0,0,0.018581169,6000,2017/07/27 20:59:49,13,25.734,8984.146205,0,0,0.018581169,174.7,0,0,1024,1024,1024,1024,0,0,95,4.282,4.291,4.288,4.291,4.293,4.288,6,GPS_Atti,
37.61330542,-119.0210577,8984.146205,0,0,0.019322212,6100,2017/07/27 20:59:49,13,25.726,8984.146205,0,0,0.019322212,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,6,GPS_Atti,
37.61330542,-119.0210577,8984.146205,0,0,0.020852396,6200,2017/07/27 20:59:49,13,25.726,8984.146205,0,0,0.020852396,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330542,-119.0210577,8984.146205,0,0,0.023844915,6300,2017/07/27 20:59:50,13,25.726,8984.146205,0,0,0.023844915,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,Return-to-Home Altitude:98FT
37.61330543,-119.0210577,8984.146205,0,0,0.026816832,6400,2017/07/27 20:59:50,13,25.726,8984.146205,0,0,0.026816832,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330543,-119.0210577,8984.146205,0,0,0.029008826,6500,2017/07/27 20:59:50,13,25.726,8984.146205,0,0,0.029008826,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330543,-119.0210577,8984.146205,0,0,0.032687501,6600,2017/07/27 20:59:50,13,25.726,8984.146205,0,0,0.032687501,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330544,-119.0210577,8984.474289,0.328084,0,0.037958335,6700,2017/07/27 20:59:50,13,25.726,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1024,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330544,-119.0210577,8984.474289,0.328084,0,0.036661418,6800,2017/07/27 20:59:50,13,25.726,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1065,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330542,-119.0210577,8984.474289,0.328084,0,0.025748164,6900,2017/07/27 20:59:50,13,25.726,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1117,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.020604069,7100,2017/07/27 20:59:50,13,25.726,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1123,1024,0,0,95,4.28,4.289,4.285,4.29,4.291,4.287,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.020815289,7200,2017/07/27 20:59:50,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1145,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.021773229,7400,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1160,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.022693833,7500,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1169,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.023686779,7600,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1179,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.024910992,7700,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1186,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330541,-119.0210577,8984.474289,0.328084,0,0.026470408,7800,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1198,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330542,-119.0210577,8984.474289,0.328084,0,0.028013682,7900,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1204,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330542,-119.0210577,8984.474289,0.328084,0,0.029946294,8000,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1204,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330542,-119.0210577,8984.474289,0.328084,0,0.03177884,8100,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1205,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330543,-119.0210577,8984.146205,0,0,0.033403872,8200,2017/07/27 20:59:51,13,25.59,8984.474289,0.328084,0,0.037958335,174.8,0,0,1024,1034,1205,1024,0,0,95,4.277,4.287,4.275,4.231,4.279,4.26,10,Assisted_Takeoff,
37.61330543,-119.0210576,8984.146205,0,0,0.037074476,8300,2017/07/27 20:59:51,13,25.672,8984.474289,0.328084,0,0.037958335,174.7,0,0,1024,1024,1211,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,10,Assisted_Takeoff,
37.61330544,-119.0210576,8984.146205,0,0,0.041167652,8400,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0,0.041167652,174.7,0,0,1024,1024,1216,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,10,Assisted_Takeoff,
37.61330546,-119.0210576,8984.146205,0,0,0.049741471,8500,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0,0.049741471,174.8,0,0,1024,1024,1215,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,10,Assisted_Takeoff,
37.61330552,-119.0210576,8984.146205,0,0,0.068965553,8600,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0,0.068965553,175,0,0,1024,1024,1220,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,10,Assisted_Takeoff,
37.61330561,-119.0210575,8984.146205,0,0.223694,0.106851709,8700,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.223694,0.106851709,175.1,0,0,1024,1024,1218,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330576,-119.0210575,8984.146205,0,0.223694,0.166777892,8800,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.223694,0.166777892,175.2,0,0,1077,1062,1219,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330595,-119.0210573,8984.146205,0,0.447388,0.243635178,8900,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.447388,0.243635178,175.1,0,0,1132,1076,1217,1025,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330617,-119.0210572,8984.146205,0,0.447388,0.329084656,9000,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.447388,0.329084656,174.9,0,0,1128,1069,1212,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330634,-119.0210571,8984.474289,0.328084,0.223694,0.397545944,9100,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.447388,0.397545944,174.8,0,0,1103,1053,1211,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330643,-119.0210571,8984.474289,0.328084,0,0.433205394,9200,2017/07/27 20:59:52,13,25.672,8984.474289,0.328084,0.447388,0.433205394,174.7,0,0,1067,1024,1211,1024,0,0,95,4.267,4.28,4.279,4.281,4.285,4.277,6,GPS_Atti,
37.61330643,-119.021057,8984.802373,0.656168,0,0.437434397,9300,2017/07/27 20:59:52,13,25.489,8984.802373,0.656168,0.447388,0.437434397,174.7,0,0,1054,1024,1222,1025,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330637,-119.021057,8985.130457,0.984252,0,0.421499357,9400,2017/07/27 20:59:53,13,25.489,8985.130457,0.984252,0.447388,0.437434397,174.8,0,0,1057,1024,1224,1025,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.6133063,-119.021057,8985.130457,0.984252,0,0.397290039,9500,2017/07/27 20:59:53,13,25.489,8985.130457,0.984252,0.447388,0.437434397,175,0,0,1066,1024,1224,1024,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330624,-119.0210571,8985.458541,1.312336,0,0.374334001,9600,2017/07/27 20:59:53,13,25.489,8985.458541,1.312336,0.447388,0.437434397,175,0,0,1076,1024,1222,1024,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330618,-119.0210571,8986.114709,1.968504,0,0.348303817,9800,2017/07/27 20:59:53,13,25.489,8986.114709,1.968504,0.447388,0.437434397,175.1,0,0,1082,1025,1228,1024,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330615,-119.0210571,8986.442793,2.296588,0,0.335820221,9900,2017/07/27 20:59:53,13,25.489,8986.442793,2.296588,0.447388,0.437434397,175,0,0,1080,1024,1235,1024,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330609,-119.0210571,8986.770877,2.624672,0,0.315666021,10000,2017/07/27 20:59:53,13,25.489,8986.770877,2.624672,0.447388,0.437434397,174.8,0,0,1072,1024,1240,1025,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330609,-119.0210571,8986.770877,2.624672,0,0.315666021,10000,2017/07/27 20:59:53,13,25.489,8986.770877,2.624672,0.447388,0.437434397,174.8,0,0,1047,1024,1240,1026,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330591,-119.0210573,8987.427045,3.28084,0.223694,0.242596464,10200,2017/07/27 20:59:53,13,25.489,8987.427045,3.28084,0.447388,0.437434397,174.5,0,0,1036,1024,1243,1026,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330591,-119.0210573,8987.427045,3.28084,0.223694,0.242596464,10200,2017/07/27 20:59:53,13,25.489,8987.427045,3.28084,0.447388,0.437434397,174.5,0,0,1032,1024,1248,1028,0,0,95,4.211,4.223,4.228,4.236,4.235,4.236,6,GPS_Atti,
37.61330583,-119.0210573,8987.755129,3.608924,0,0.206282815,10300,2017/07/27 20:59:54,13,24.779,8987.755129,3.608924,0.447388,0.437434397,174.5,0,0,1033,1024,1255,1029,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330578,-119.0210575,8988.411297,4.265092,0,0.166854992,10500,2017/07/27 20:59:54,13,24.779,8988.411297,4.265092,0.447388,0.437434397,174.8,0,0,1031,1024,1256,1032,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330582,-119.0210576,8988.739381,4.593176,0,0.168109914,10600,2017/07/27 20:59:54,13,24.779,8988.739381,4.593176,0.447388,0.437434397,175.1,0,0,1032,1024,1261,1035,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330582,-119.0210576,8988.739381,4.593176,0,0.168109914,10600,2017/07/27 20:59:54,13,24.779,8988.739381,4.593176,0.447388,0.437434397,175.1,0,0,1030,1024,1263,1037,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330588,-119.0210578,8989.395549,5.249344,0.223694,0.186647972,10700,2017/07/27 20:59:54,13,24.779,8989.395549,5.249344,0.447388,0.437434397,175.3,0,0,1032,1024,1263,1039,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330607,-119.0210582,8990.051717,5.905512,0.3131716,0.286630915,10900,2017/07/27 20:59:54,13,24.779,8990.051717,5.905512,0.447388,0.437434397,175.6,0,0,1029,1024,1265,1043,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330621,-119.0210584,8990.051717,5.905512,0.3131716,0.361564972,11000,2017/07/27 20:59:54,13,24.779,8990.051717,5.905512,0.447388,0.437434397,175.7,0,0,1029,1024,1269,1046,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330636,-119.0210586,8990.379801,6.233596,0.3131716,0.44349739,11100,2017/07/27 20:59:54,13,24.779,8990.379801,6.233596,0.447388,0.44349739,175.8,0,0,1028,1024,1272,1050,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330652,-119.0210588,8990.707885,6.56168,0.3131716,0.526197523,11200,2017/07/27 20:59:54,13,24.779,8990.707885,6.56168,0.447388,0.526197523,175.9,0,0,1028,1024,1272,1050,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330652,-119.0210588,8990.707885,6.56168,0.3131716,0.526197523,11200,2017/07/27 20:59:54,13,24.779,8990.707885,6.56168,0.447388,0.526197523,175.9,0,0,1029,1024,1286,1062,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330666,-119.021059,8991.035969,6.889764,0.3131716,0.600183746,11300,2017/07/27 20:59:55,13,24.638,8991.035969,6.889764,0.447388,0.600183746,176.1,0,0,1030,1024,1293,1063,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330679,-119.0210592,8991.364053,7.217848,0.223694,0.670088604,11400,2017/07/27 20:59:55,13,24.638,8991.364053,7.217848,0.447388,0.670088604,176.4,0,0,1032,1024,1296,1065,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330698,-119.0210593,8991.692137,7.545932,0.223694,0.7451411,11500,2017/07/27 20:59:55,13,24.638,8991.692137,7.545932,0.447388,0.7451411,176.7,0,0,1033,1024,1299,1066,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330717,-119.0210594,8992.020221,7.874016,0.223694,0.807467217,11600,2017/07/27 20:59:55,13,24.638,8992.020221,7.874016,0.447388,0.807467217,176.9,0,0,1033,1024,1299,1066,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330738,-119.0210595,8993.004473,8.858268,0.223694,0.892500029,11800,2017/07/27 20:59:55,13,24.638,8993.004473,8.858268,0.447388,0.892500029,177.3,0,0,1033,1024,1302,1066,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330744,-119.0210595,8993.332557,9.186352,0,0.916919321,11900,2017/07/27 20:59:55,13,24.638,8993.332557,9.186352,0.447388,0.916919321,177.5,0,0,1036,1024,1300,1067,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330748,-119.0210595,8993.332557,9.186352,0,0.930282182,12000,2017/07/27 20:59:55,13,24.638,8993.332557,9.186352,0.447388,0.930282182,177.6,0,0,1039,1024,1279,1071,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330757,-119.0210596,8993.988725,9.84252,0,0.966181133,12200,2017/07/27 20:59:55,13,24.638,8993.988725,9.84252,0.447388,0.966181133,178.1,0,0,1036,1024,1169,1187,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330756,-119.0210596,8994.316809,10.170604,0,0.960223128,12300,2017/07/27 20:59:56,13,24.638,8994.316809,10.170604,0.447388,0.966181133,178.5,0,0,1032,1024,1122,1258,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330753,-119.0210595,8994.644893,10.498688,0,0.944626014,12400,2017/07/27 20:59:56,13,24.638,8994.644893,10.498688,0.447388,0.966181133,179.6,0,0,1034,1024,1075,1324,0,0,95,4.101,4.134,4.119,4.124,4.131,4.15,6,GPS_Atti,
37.61330751,-119.0210596,8994.972977,10.826772,0,0.947906854,12500,2017/07/27 20:59:56,13,24.638,8994.972977,10.826772,0.447388,0.966181133,181.3,0,0,1036,1024,1071,1348,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330751,-119.0210597,8994.972977,10.826772,0,0.957916697,12600,2017/07/27 20:59:56,13,24.638,8994.972977,10.826772,0.447388,0.966181133,183.9,0,0,1053,1024,1083,1357,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330745,-119.0210597,8995.301061,11.154856,0,0.953809086,12700,2017/07/27 20:59:56,13,24.638,8995.301061,11.154856,0.447388,0.966181133,186.8,0,0,1048,1024,1175,1309,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330737,-119.0210598,8995.301061,11.154856,0,0.947946225,12800,2017/07/27 20:59:56,13,24.638,8995.301061,11.154856,0.447388,0.966181133,190.2,0,0,1045,1024,1221,1277,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330736,-119.0210599,8995.301061,11.154856,0,0.955357642,12900,2017/07/27 20:59:56,13,24.638,8995.301061,11.154856,0.447388,0.966181133,193.2,0,0,1045,1024,1241,1273,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330738,-119.02106,8995.301061,11.154856,0,0.979304493,13000,2017/07/27 20:59:56,13,24.638,8995.301061,11.154856,0.447388,0.979304493,196.4,0,0,1051,1024,1260,1270,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330746,-119.0210602,8995.629145,11.48294,0,1.039261844,13100,2017/07/27 20:59:56,13,24.638,8995.629145,11.48294,0.447388,1.039261844,199.3,0,0,1073,1024,1262,1270,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.6133076,-119.0210604,8995.629145,11.48294,0.3131716,1.121984944,13200,2017/07/27 20:59:56,13,24.638,8995.629145,11.48294,0.447388,1.121984944,202.3,0,0,1119,1024,1259,1268,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330773,-119.0210606,8995.957229,11.811024,0.3131716,1.187434421,13300,2017/07/27 20:59:57,13,24.638,8995.957229,11.811024,0.447388,1.187434421,205.1,0,0,1163,1024,1255,1259,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330784,-119.0210607,8996.285313,12.139108,0.3131716,1.249199515,13400,2017/07/27 20:59:57,13,24.638,8996.285313,12.139108,0.447388,1.249199515,208.3,0,0,1198,1024,1245,1258,0,0,95,4.092,4.114,4.108,4.105,4.119,4.1,6,GPS_Atti,
37.61330788,-119.0210609,8996.285313,12.139108,0.447388,1.2921818,13500,2017/07/27 20:59:57,13,24.542,8996.285313,12.139108,0.447388,1.2921818,211.2,0,0,1204,1024,1240,1254,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330783,-119.0210611,8996.613397,12.467192,0.671082,1.331597812,13600,2017/07/27 20:59:57,13,24.542,8996.613397,12.467192,0.671082,1.331597812,214.6,0,0,1204,1024,1240,1250,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330769,-119.0210615,8996.941481,12.795276,0.9171454,1.380853063,13700,2017/07/27 20:59:57,13,24.542,8996.941481,12.795276,0.9171454,1.380853063,217.5,0,0,1204,1024,1241,1248,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330744,-119.021062,8996.941481,12.795276,1.2974252,1.450866188,13800,2017/07/27 20:59:57,13,24.542,8996.941481,12.795276,1.2974252,1.450866188,220.7,0,0,1201,1024,1238,1242,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330714,-119.0210628,8997.269565,13.12336,1.8119214,1.586095851,13900,2017/07/27 20:59:57,13,24.542,8997.269565,13.12336,1.8119214,1.586095851,223.5,0,0,1169,1024,1228,1231,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330676,-119.0210636,8997.597649,13.451444,2.1027236,1.779904913,14000,2017/07/27 20:59:57,13,24.542,8997.597649,13.451444,2.1027236,1.779904913,226.6,0,0,1086,1024,1175,1138,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330634,-119.0210646,8997.925733,13.779528,2.3040482,2.026394422,14100,2017/07/27 20:59:57,13,24.542,8997.925733,13.779528,2.3040482,2.026394422,229.1,0,0,1092,1024,1173,1101,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330589,-119.0210658,8998.253817,14.107612,2.5053728,2.323241544,14200,2017/07/27 20:59:57,13,24.542,8998.253817,14.107612,2.5053728,2.323241544,231.3,0,0,1081,1024,1151,1033,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330551,-119.0210671,8998.253817,14.107612,2.5053728,2.696125414,14300,2017/07/27 20:59:58,13,24.542,8998.253817,14.107612,2.5053728,2.696125414,232.9,0,0,1051,1024,1105,1024,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330518,-119.0210685,8998.581901,14.435696,2.6172198,3.099406267,14400,2017/07/27 20:59:58,13,24.542,8998.581901,14.435696,2.6172198,3.099406267,234.1,0,0,1043,1024,1079,1024,0,0,95,4.071,4.097,4.086,4.093,4.087,4.095,6,GPS_Atti,
37.61330494,-119.0210698,8998.909985,14.76378,2.6172198,3.47687019,14500,2017/07/27 20:59:58,13,24.45,8998.909985,14.76378,2.6172198,3.47687019,234.7,0,0,1042,1024,1073,993,0,0,95,4.041,4.08,4.086,4.108,4.095,4.098,6,GPS_Atti,
