2017-07-27 13:56:12.781720,9,4,13390.29
2017-07-27 13:56:12.782389,9,5,14643.00
2017-07-27 13:56:12.788073,9,6,13943.92
2017-07-27 13:56:12.788412,9,7,11630.88
2017-07-27 13:56:12.788674,9,8,8295.04
2017-07-27 13:56:12.788918,9,1,5644.19
2017-07-27 13:56:12.789150,9,2,7347.30
2017-07-27 13:56:12.789392,9,3,10368.80
2017-07-27 13:56:12.789635,9,4,13343.38
2017-07-27 13:56:12.789980,9,5,14643.00
2017-07-27 13:56:12.790219,9,6,13943.92
2017-07-27 13:56:12.790463,9,7,11659.03
2017-07-27 13:56:12.790662,9,8,8285.66
2017-07-27 13:56:12.790846,9,1,5634.81
2017-07-27 13:56:12.791029,9,2,7314.46
2017-07-27 13:56:12.791220,9,4,13357.45
2017-07-27 13:56:12.791411,9,5,14708.68
2017-07-27 13:56:14.348508,9,2,7333.23
2017-07-27 13:56:14.412572,9,4,13366.83
2017-07-27 13:56:14.444557,9,5,14652.38
2017-07-27 13:56:14.460511,9,6,13976.76
2017-07-27 13:56:14.492481,9,7,11659.03
2017-07-27 13:56:14.524413,9,8,8346.65
2017-07-27 13:56:14.556434,9,1,5648.88
2017-07-27 13:56:14.572384,9,2,7375.45
2017-07-27 13:56:14.604383,9,3,10603.39
2017-07-27 13:56:14.636360,9,4,13394.99
2017-07-27 13:56:14.668259,9,5,14661.76
2017-07-27 13:56:14.684321,9,6,14000.22
2017-07-27 13:56:14.716309,9,7,11598.04
2017-07-27 13:56:14.748321,9,8,8234.04
2017-07-27 13:56:14.764299,9,1,5644.19
2017-07-27 13:56:14.796305,9,2,7337.92
2017-07-27 13:56:14.860238,9,4,13404.37
2017-07-27 13:56:14.892539,9,5,14680.53
2017-07-27 13:56:14.924554,9,6,13986.15
2017-07-27 13:56:14.940506,9,7,11654.34
2017-07-27 13:56:14.972262,9,8,8295.04
2017-07-27 13:56:15.004416,9,1,5634.81
2017-07-27 13:56:15.036305,9,2,7342.61
2017-07-27 13:56:15.100078,9,4,13366.83
2017-07-27 13:56:15.116359,9,5,14586.69
2017-07-27 13:56:15.148499,9,6,13934.54
2017-07-27 13:56:15.180459,9,7,11626.19
2017-07-27 13:56:15.228095,9,1,5662.96
2017-07-27 13:56:15.260233,9,2,7366.07
2017-07-27 13:56:15.324150,9,4,13404.37
2017-07-27 13:56:15.356130,9,5,14699.30
2017-07-27 13:56:15.388146,9,6,13962.69
2017-07-27 13:56:15.404109,9,7,11659.03
2017-07-27 13:56:15.435801,9,8,8262.20
2017-07-27 13:56:15.468117,9,1,5662.96
2017-07-27 13:56:15.483617,9,2,7323.84
2017-07-27 13:56:15.547758,9,4,13423.14
2017-07-27 13:56:15.580285,9,5,14732.14
2017-07-27 13:56:15.611941,9,6,13939.23
2017-07-27 13:56:15.643547,9,7,11659.03
2017-07-27 13:56:15.659400,9,8,8309.11
2017-07-27 13:56:15.691438,9,1,5644.19
2017-07-27 13:56:15.723372,9,2,7361.38
2017-07-27 13:56:15.787786,9,4,13394.99
2017-07-27 13:56:15.819804,9,5,14652.38
2017-07-27 13:56:15.835785,9,6,13929.85
2017-07-27 13:56:15.867841,9,7,11687.18
2017-07-27 13:56:15.899371,9,8,8271.58
2017-07-27 13:56:15.931578,9,1,5616.04
2017-07-27 13:56:15.947400,9,2,7328.54
2017-07-27 13:56:16.011592,9,4,13404.37
2017-07-27 13:56:16.043409,9,5,14652.38
2017-07-27 13:56:16.075633,9,6,13897.00
2017-07-27 13:56:16.091593,9,7,11621.50
2017-07-27 13:56:16.123647,9,8,8332.57
2017-07-27 13:56:16.155662,9,1,5667.65
2017-07-27 13:56:16.187588,9,2,7337.92
2017-07-27 13:56:16.251677,9,4,13385.60
2017-07-27 13:56:16.267532,9,5,14699.30
2017-07-27 13:56:16.299281,9,6,13986.15
2017-07-27 13:56:16.331554,9,7,11649.65
2017-07-27 13:56:16.347484,9,8,8337.26
2017-07-27 13:56:16.379487,9,1,5662.96
2017-07-27 13:56:16.411401,9,2,7356.69
2017-07-27 13:56:16.475670,9,4,13371.53
2017-07-27 13:56:16.539191,9,6,13967.38
2017-07-27 13:56:16.571337,9,7,11588.66
2017-07-27 13:56:16.587290,9,8,8290.35
