2017-07-27 15:20:57.431299,9,4,13404.37
2017-07-27 15:20:57.431764,9,5,14718.06
2017-07-27 15:20:57.437283,9,6,14009.61
2017-07-27 15:20:57.437707,9,7,11663.72
2017-07-27 15:20:57.437947,9,8,8332.57
2017-07-27 15:20:57.438184,9,1,5648.88
2017-07-27 15:20:57.438448,9,2,7403.60
2017-07-27 15:20:57.438703,9,4,13404.37
2017-07-27 15:20:57.438952,9,5,14699.30
2017-07-27 15:20:57.439198,9,6,13981.46
2017-07-27 15:20:57.439443,9,7,11673.11
2017-07-27 15:20:57.439834,9,8,8365.41
2017-07-27 15:20:57.440052,9,1,5691.11
2017-07-27 15:20:57.440237,9,2,7366.07
2017-07-27 15:20:57.440431,9,4,13446.59
2017-07-27 15:20:57.440624,9,5,14694.60
2017-07-27 15:20:57.440818,9,6,13976.76
2017-07-27 15:20:58.998690,9,2,7408.29
2017-07-27 15:20:59.062381,9,4,13418.44
2017-07-27 15:20:59.078229,9,5,14713.37
2017-07-27 15:20:59.110202,9,6,14018.99
2017-07-27 15:20:59.142207,9,7,11607.42
2017-07-27 15:20:59.158350,9,8,8393.57
2017-07-27 15:20:59.222592,9,2,7356.69
2017-07-27 15:20:59.286549,9,4,13413.75
2017-07-27 15:20:59.302558,9,5,14746.21
2017-07-27 15:20:59.382500,9,7,11663.72
2017-07-27 15:20:59.414371,9,8,8407.64
2017-07-27 15:20:59.462429,9,2,7398.91
2017-07-27 15:20:59.526034,9,4,13413.75
2017-07-27 15:20:59.558194,9,5,14755.60
2017-07-27 15:20:59.606394,9,7,11677.80
2017-07-27 15:20:59.638380,9,8,8351.34
2017-07-27 15:20:59.702289,9,2,7445.83
2017-07-27 15:20:59.750295,9,4,13427.83
2017-07-27 15:20:59.782215,9,5,14741.52
2017-07-27 15:20:59.814205,9,6,13995.53
2017-07-27 15:20:59.846220,9,7,11626.19
2017-07-27 15:20:59.862046,9,8,8351.34
2017-07-27 15:20:59.894191,9,1,5766.18
2017-07-27 15:20:59.926171,9,2,7431.75
2017-07-27 15:20:59.974243,9,4,13427.83
2017-07-27 15:21:00.006058,9,5,14713.37
2017-07-27 15:21:00.038050,9,6,14000.22
2017-07-27 15:21:00.070088,9,7,11734.10
2017-07-27 15:21:00.086043,9,8,8341.96
2017-07-27 15:21:00.118034,9,1,5733.34
2017-07-27 15:21:00.150020,9,2,7380.14
2017-07-27 15:21:00.198012,9,4,13451.29
2017-07-27 15:21:00.229866,9,5,14713.37
